"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","73.125","41.0581016540527","1007","7.82900000000001","0.382000000000005","0","2.95022396136286","0.490733621731531","9.3789558",
"1/2/1979","73.125","41.0581016540527","1007","7.63299999999998","0.487000000000023","0","4.55746628357722","0.476635160874081","9.38789478",
"1/3/1979","73.125","41.0581016540527","1007","8.55099999999999","1.05799999999999","0","3.71215932694821","0.422815264144613","9.1739844",
"1/4/1979","73.125","41.0581016540527","1007","8.20800000000003","1.21499999999997","0","3.00419584799717","0.4412863467326","8.60912388",
"1/5/1979","73.125","41.0581016540527","1007","10.036","1.83300000000003","0","5.29819057874263","0.487710387891889","9.57954042",
"1/6/1979","73.125","41.0581016540527","1007","8.94400000000002","2.63499999999999","0","4.27043163178358","0.476992854141797","9.47790234",
"1/7/1979","73.125","41.0581016540527","1007","10.195","2.12599999999998","0.1562119488","2.82164609466936","0.42581725489231","7.1255268",
"1/8/1979","73.125","41.0581016540527","1007","4.476","-1.41899999999998","23.28929676","3.36376811480594","0.796030603262598","1.04045616",
"1/9/1979","73.125","41.0581016540527","1007","-0.658999999999992","-4.43700000000001","11.1288101688","2.74906939367605","0.878928838709269","8.69056542",
"1/10/1979","73.125","41.0581016540527","1007","-2.05900000000003","-9.18099999999998","6.608962944","3.20813134184532","0.871656108647823","5.6945241",
"1/11/1979","73.125","41.0581016540527","1007","-0.634000000000015","-9.06099999999998","0","3.91657893877896","0.756746521493407","9.51131412",
"1/12/1979","73.125","41.0581016540527","1007","1.33600000000001","-7.53100000000001","0","7.80596222768562","0.723962155500711","10.7006067",
"1/13/1979","73.125","41.0581016540527","1007","2.19","-5.58300000000003","0","6.43971112546828","0.792774337915992","9.34942482",
"1/14/1979","73.125","41.0581016540527","1007","-0.202999999999975","-7.30900000000003","0.7776259704","3.28589747112122","0.832204429491807","7.56697698",
"1/15/1979","73.125","41.0581016540527","1007","0.120999999999981","-9.262","0.3604890744","2.43638271682864","0.890981062875832","10.2846366",
"1/16/1979","73.125","41.0581016540527","1007","-1.89999999999998","-4.05799999999999","9.78555528","2.90754625730077","0.947234127703981","2.80575072",
"1/17/1979","73.125","41.0581016540527","1007","0.411999999999978","-5.67000000000002","3.1791684384","2.45621104420985","0.947141848496673","8.01320841",
"1/18/1979","73.125","41.0581016540527","1007","-2.43599999999998","-6.67000000000002","6.1283124","3.18695605136321","0.93537734502097","3.0627594",
"1/19/1979","73.125","41.0581016540527","1007","-4.185","-15.119","0.8995061736","1.31194588527718","0.904977190585466","10.44090018",
"1/20/1979","73.125","41.0581016540527","1007","-3.971","-15.849","0.00686646","3.15482661471429","0.768015030440856","11.10858939",
"1/21/1979","73.125","41.0581016540527","1007","-0.839999999999975","-15.892","0","3.64075267833256","0.717010470322104","11.41233606",
"1/22/1979","73.125","41.0581016540527","1007","1.48899999999998","-9.02600000000001","0","4.78400813080896","0.73923638742655","11.42611353",
"1/23/1979","73.125","41.0581016540527","1007","1.30399999999997","-4.39699999999999","5.3163552384","3.44362105359894","0.835062856914993","7.38371385",
"1/24/1979","73.125","41.0581016540527","1007","1.803","-6.00400000000002","1.0273923504","4.51332399876075","0.854574604762567","11.00204712",
"1/25/1979","73.125","41.0581016540527","1007","1.91699999999997","-0.615000000000009","12.304687176","2.7585942632097","0.958839711167684","3.44295063",
"1/26/1979","73.125","41.0581016540527","1007","-1.303","-7.322","16.69577904","3.43465931012129","0.958505212773818","4.81157145",
"1/27/1979","73.125","41.0581016540527","1007","-5.06299999999999","-16.433","2.5148371824","2.18945712005354","0.910325053097063","10.980226782",
"1/28/1979","73.125","41.0581016540527","1007","-3.63","-18.319","0","4.13375955082519","0.721048994635653","12.25057527",
"1/29/1979","73.125","41.0581016540527","1007","1.01499999999999","-10.872","0","7.00920384112521","0.732076057784845","12.536093682",
"1/30/1979","73.125","41.0581016540527","1007","-0.312000000000012","-10.78","0","4.9791714421747","0.719414589357646","12.550724712",
"1/31/1979","73.125","41.0581016540527","1007","-1.96300000000002","-13.87","0","3.44870663146702","0.783550296551299","12.43451547",
"2/1/1979","73.125","41.0581016540527","1007","0.115000000000009","-11.879","0","3.50225454036297","0.786190413287768","12.827697912",
"2/2/1979","73.125","41.0581016540527","1007","0.601999999999975","-7.5","0","4.24066032489819","0.763887438025508","12.82573098",
"2/3/1979","73.125","41.0581016540527","1007","2.02199999999999","-6.30399999999997","0","5.10490503538406","0.774737003299085","12.5904924",
"2/4/1979","73.125","41.0581016540527","1007","1.92700000000002","-2.60700000000003","0.1064300544","3.94693382539617","0.816771068154928","9.374678028",
"2/5/1979","73.125","41.0581016540527","1007","1.67599999999999","-0.922000000000025","1.5131947608","3.42965376442111","0.913988974985912","11.754285588",
"2/6/1979","73.125","41.0581016540527","1007","1.44200000000001","-5.798","0.1708030512","3.10868371682033","0.891534735817468","9.27838638",
"2/7/1979","73.125","41.0581016540527","1007","1.61500000000001","-4.52100000000002","0.0583648416","4.39930240421518","0.892066594117197","11.785163004",
"2/8/1979","73.125","41.0581016540527","1007","1.87900000000002","-3.18799999999999","0.0068664528","5.11815424557051","0.856752196987395","12.94137702",
"2/9/1979","73.125","41.0581016540527","1007","2.38400000000001","-0.970000000000027","0","4.44418628893288","0.831093843596492","13.29507882",
"2/10/1979","73.125","41.0581016540527","1007","1.44200000000001","-2.07299999999998","0.0274658328","3.55140916299216","0.845669146221829","12.176604648",
"2/11/1979","73.125","41.0581016540527","1007","2.14800000000002","-2.19999999999999","0.0720977832","5.1844360184559","0.857690957339903","10.631642868",
"2/12/1979","73.125","41.0581016540527","1007","2.75999999999999","-0.0769999999999982","0.6711958224","4.95873995543082","0.87724466567396","11.387137932",
"2/13/1979","73.125","41.0581016540527","1007","2.40699999999998","0.276999999999987","17.944620336","3.11722085530234","0.96199748187426","1.96650036",
"2/14/1979","73.125","41.0581016540527","1007","6.12799999999999","-3.63299999999998","0.690080184","4.47235618141801","0.739101852045455","14.268259674",
"2/15/1979","73.125","41.0581016540527","1007","9.25200000000001","-0.206999999999994","0","5.38448071845327","0.648372561476283","14.26843602",
"2/16/1979","73.125","41.0581016540527","1007","9.798","1.14999999999998","0","5.67940194030509","0.679855954451055","14.39982882",
"2/17/1979","73.125","41.0581016540527","1007","10.994","2.00099999999998","0","4.43508463983538","0.635007525407341","14.309380008",
"2/18/1979","73.125","41.0581016540527","1007","6.88600000000002","1.75099999999998","0.3072739752","2.49863380531153","0.651690037796597","7.890973848",
"2/19/1979","73.125","41.0581016540527","1007","2.12299999999999","-7.04500000000002","12.66345324","3.32348024000684","0.890288578250078","3.141788904",
"2/20/1979","73.125","41.0581016540527","1007","-7.01499999999999","-8.36399999999998","4.0958406","2.85526763028992","0.851211339928112","9.218811618",
"2/21/1979","73.125","41.0581016540527","1007","-2.39499999999998","-10.911","0.1733780088","1.99256631375149","0.799994426189627","15.530347116",
"2/22/1979","73.125","41.0581016540527","1007","-1.61099999999999","-12.084","0.5510334168","2.48402518581746","0.869465765381378","14.666006376",
"2/23/1979","73.125","41.0581016540527","1007","0.303999999999974","-9.00400000000002","0.1407623328","3.01611199184962","0.650718772306982","12.629195208",
"2/24/1979","73.125","41.0581016540527","1007","5.291","-4.46300000000002","0.130462632","3.27469428172306","0.651881114320568","15.844275432",
"2/25/1979","73.125","41.0581016540527","1007","2.971","-2.97000000000003","2.4925250664","2.03110814040849","0.789437351006937","12.00869928",
"2/26/1979","73.125","41.0581016540527","1007","0.911000000000001","-8.62599999999998","0.171661608","2.32426585209632","0.868460150884662","16.429501872",
"2/27/1979","73.125","41.0581016540527","1007","6.65300000000002","-4.702","0.0738142776","3.72395987951997","0.714359911446177","13.936555224",
"2/28/1979","73.125","41.0581016540527","1007","-0.00200000000000955","-9.34800000000001","15.592008636","2.88389851103821","0.912078715428828","12.916461672",
"3/1/1979","73.125","41.0581016540527","1007","0.00799999999998136","-7.65699999999998","0.12702942","2.816478191586","0.7632272452435","15.842193516",
"3/2/1979","73.125","41.0581016540527","1007","-0.523000000000025","-7.34899999999999","0.1544952384","3.78114510708182","0.860076693372457","12.922423668",
"3/3/1979","73.125","41.0581016540527","1007","-3.11900000000003","-9.42200000000003","4.497529032","2.36595649453941","0.916394515862717","8.162886672",
"3/4/1979","73.125","41.0581016540527","1007","-2.83100000000002","-8.40800000000002","0.4016878128","2.1457502876015","0.853317364473071","13.67572176",
"3/5/1979","73.125","41.0581016540527","1007","-1.98099999999999","-7.76299999999998","2.018736432","1.99466995016115","0.844875828753401","11.609327088",
"3/6/1979","73.125","41.0581016540527","1007","-4.95299999999997","-8.12099999999998","5.23910628","3.05393583534313","0.883279802242416","9.010627488",
"3/7/1979","73.125","41.0581016540527","1007","-5.38400000000001","-7.73700000000002","4.62455784","3.4262370605033","0.925007401650063","11.537153208",
"3/8/1979","73.125","41.0581016540527","1007","-3.58699999999999","-7.779","0.988769376","1.83627401384211","0.891881224372654","14.27056938",
"3/9/1979","73.125","41.0581016540527","1007","1.41399999999999","-8.58199999999999","0.00686646","2.6749157521315","0.638267185555468","18.25368354",
"3/10/1979","73.125","41.0581016540527","1007","1.077","-4.822","0.2643587064","3.04823214228508","0.739362748221241","14.66571744",
"3/11/1979","73.125","41.0581016540527","1007","3.46499999999998","-4.089","0","3.09961495807966","0.627864168125865","18.93959604",
"3/12/1979","73.125","41.0581016540527","1007","4.33300000000003","-2.214","0.2128598712","2.4860764707626","0.733412457183528","16.062410088",
"3/13/1979","73.125","41.0581016540527","1007","6.87200000000001","-1.642","0","3.24642035885778","0.629362219043173","18.491402448",
"3/14/1979","73.125","41.0581016540527","1007","6.78100000000001","-0.456999999999994","0.274658148","3.10624632026967","0.614216199823184","13.935254472",
"3/15/1979","73.125","41.0581016540527","1007","9.16699999999997","-0.0559999999999832","0.5184175896","2.52819177797741","0.581813042340668","19.209877128",
"3/16/1979","73.125","41.0581016540527","1007","9.38400000000001","0.543000000000006","0.0034332264","3.93656104882445","0.516619776531656","16.74309366",
"3/17/1979","73.125","41.0581016540527","1007","8.63900000000001","0.34699999999998","1.1123652888","3.42357176611769","0.698311131926907","13.72319856",
"3/18/1979","73.125","41.0581016540527","1007","7.709","2.154","28.14218676","4.65630495645571","0.802126999990727","12.222895968",
"3/19/1979","73.125","41.0581016540527","1007","10.747","1.18099999999998","0","3.77878808059749","0.573107023063564","20.11369986",
"3/20/1979","73.125","41.0581016540527","1007","11.977","1.952","0","4.10919464157558","0.573050998513223","20.38128732",
"3/21/1979","73.125","41.0581016540527","1007","12.599","2.63099999999997","0","3.80585995543773","0.567473291597976","19.95676272",
"3/22/1979","73.125","41.0581016540527","1007","12.222","3.49700000000001","0.07553106","3.57809161450446","0.607424898878531","17.16311124",
"3/23/1979","73.125","41.0581016540527","1007","11.837","5.05099999999999","6.032183364","2.58793455583256","0.788629357111514","14.340094704",
"3/24/1979","73.125","41.0581016540527","1007","14.562","5.29899999999998","3.577425264","2.27114127963783","0.701104724149947","20.08985436",
"3/25/1979","73.125","41.0581016540527","1007","11.421","5.08100000000002","3.254698332","3.8828872609788","0.679323695199396","10.503669492",
"3/26/1979","73.125","41.0581016540527","1007","10.649","6.34500000000003","15.504446988","2.72864512012678","0.833952238716424","12.04509294",
"3/27/1979","73.125","41.0581016540527","1007","12.455","6.08800000000002","9.877394664","3.40122821675036","0.749180981355438","17.81701704",
"3/28/1979","73.125","41.0581016540527","1007","14.426","5.904","0.00686646","4.11979214856801","0.661062852051408","19.91519892",
"3/29/1979","73.125","41.0581016540527","1007","10.051","6.58100000000002","9.6370745184","2.62273852002458","0.811695629377875","5.00574492",
"3/30/1979","73.125","41.0581016540527","1007","11.247","6.35700000000003","3.4984593504","2.97897786383034","0.769323832428275","12.565745712",
"3/31/1979","73.125","41.0581016540527","1007","11.276","4.69499999999999","13.2144903864","2.56291873123844","0.823668219358579","14.33249334",
"4/1/1979","73.125","41.0581016540527","1007","12.924","5.47399999999999","4.6623186144","1.32736271892709","0.768622628653241","20.52933552",
"4/2/1979","73.125","41.0581016540527","1007","12.591","5.875","1.9775402784","1.92695636784711","0.74928695710068","19.09169676",
